time,depth,Sv
2019-12-10 09:34:37,0.0,-80.71053794765379
2019-12-10 09:34:37,0.165,-84.30671629343466
2019-12-10 09:34:37,0.33,-87.39440167913418
2019-12-10 09:34:37,0.49500000000000005,-89.83726851951911
2019-12-10 09:34:37,0.66,-92.16609463005143
2019-12-10 09:34:37,0.8250000000000001,-94.93823643903491
2019-12-10 09:34:37,0.9900000000000001,-95.34714513255025
2019-12-10 09:34:37,1.155,-95.83023305844817
2019-12-10 09:34:37,1.32,-95.33885048275545
2019-12-10 09:34:37,1.485,-94.84698950170852
2019-12-10 09:34:37,1.6500000000000001,-95.44888556597287
2019-12-10 09:34:37,1.8150000000000002,-95.47958453551878
2019-12-10 09:34:37,1.9800000000000002,-95.7890798041627
2019-12-10 09:34:37,2.145,-95.29109501032238
2019-12-10 09:34:37,2.31,-95.26652424121325
2019-12-10 09:34:37,2.475,-94.52312876508279
2019-12-10 09:34:37,2.64,-94.93002349949803
2019-12-10 09:34:37,2.805,-94.76760765524804
2019-12-10 09:34:37,2.97,-95.54083482651846
2019-12-10 09:34:37,3.1350000000000002,-94.77042225413524
2019-12-10 09:34:37,3.3000000000000003,-93.82184410647312
2019-12-10 09:34:37,3.4650000000000003,-93.56313852262473
2019-12-10 09:34:37,3.6300000000000003,-94.47934405334732
2019-12-10 09:34:37,3.7950000000000004,-93.47528322078804
2019-12-10 09:34:37,3.9600000000000004,-93.76826875888263
2019-12-10 09:34:37,4.125,-93.38895508226544
2019-12-10 09:34:37,4.29,-93.49024715054169
2019-12-10 09:34:37,4.455,-91.39337312485873
2019-12-10 09:34:37,4.62,-92.7480024064325
2019-12-10 09:34:37,4.785,-92.32815846382111
2019-12-10 09:34:37,4.95,-92.23597774040445
2019-12-10 09:34:37,5.115,-91.64772850457284
2019-12-10 09:34:37,5.28,-91.1656190610164
2019-12-10 09:34:37,5.445,-91.4764224880699
2019-12-10 09:34:37,5.61,-91.66877083429183
2019-12-10 09:34:37,5.775,-91.47981436441961
2019-12-10 09:34:37,5.94,-91.41895110702438
2019-12-10 09:34:37,6.105,-90.71548771962624
2019-12-10 09:34:37,6.2700000000000005,-90.45081629915691
2019-12-10 09:34:37,6.4350000000000005,-90.63774623117673
2019-12-10 09:34:37,6.6000000000000005,-89.48751317392026
2019-12-10 09:34:37,6.765000000000001,-89.07637926576231
