time,depth,Sv
2019-12-13 05:37:54,0.0,-73.05480910849676
2019-12-13 05:37:54,0.165,-79.16622627857453
2019-12-13 05:37:54,0.33,-83.58890703027215
2019-12-13 05:37:54,0.49500000000000005,-85.78395158316384
2019-12-13 05:37:54,0.66,-84.94655825300242
2019-12-13 05:37:54,0.8250000000000001,-84.04492782130662
2019-12-13 05:37:54,0.9900000000000001,-83.26861281244302
2019-12-13 05:37:54,1.155,-83.52320392772997
2019-12-13 05:37:54,1.32,-82.98930122157387
2019-12-13 05:37:54,1.485,-82.80435153414405
2019-12-13 05:37:54,1.6500000000000001,-83.58492834560982
2019-12-13 05:37:54,1.8150000000000002,-81.99765019989394
2019-12-13 05:37:54,1.9800000000000002,-82.18047879644115
2019-12-13 05:37:54,2.145,-82.36668376282762
2019-12-13 05:37:54,2.31,-81.65211781408475
2019-12-13 05:37:54,2.475,-81.17272484808142
2019-12-13 05:37:54,2.64,-81.6040964914036
2019-12-13 05:37:54,2.805,-82.23967376315647
2019-12-13 05:37:54,2.97,-81.4730876659954
2019-12-13 05:37:54,3.1350000000000002,-81.03411943866129
2019-12-13 05:37:54,3.3000000000000003,-81.21419431025086
2019-12-13 05:37:54,3.4650000000000003,-80.35256820831299
2019-12-13 05:37:54,3.6300000000000003,-80.39113741055807
2019-12-13 05:37:54,3.7950000000000004,-81.36620907001023
2019-12-13 05:37:54,3.9600000000000004,-81.1315274840623
2019-12-13 05:37:54,4.125,-81.15443719589798
2019-12-13 05:37:54,4.29,-80.48684582096938
2019-12-13 05:37:54,4.455,-80.92969556800567
2019-12-13 05:37:54,4.62,-81.14861507390759
2019-12-13 05:37:54,4.785,-80.66027186128937
2019-12-13 05:37:54,4.95,-79.51738398288272
2019-12-13 05:37:54,5.115,-79.4468923457195
2019-12-13 05:37:54,5.28,-79.48701938279638
2019-12-13 05:37:54,5.445,-78.96019101530432
2019-12-13 05:37:54,5.61,-80.696871602441
2019-12-13 05:37:54,5.775,-79.9739707241836
2019-12-13 05:37:54,5.94,-80.64036514481047
2019-12-13 05:37:54,6.105,-79.1729144149957
2019-12-13 05:37:54,6.2700000000000005,-80.38867982947937
2019-12-13 05:37:54,6.4350000000000005,-80.40037532193274
2019-12-13 05:37:54,6.6000000000000005,-79.34289804153694
2019-12-13 05:37:54,6.765000000000001,-80.03778147474692
2019-12-13 05:37:54,6.930000000000001,-79.6124872475786
2019-12-13 05:37:54,7.095000000000001,-77.3102068185767
2019-12-13 05:37:54,7.260000000000001,-77.08816314224347
2019-12-13 05:37:54,7.425000000000001,-77.87130169412146
2019-12-13 05:37:54,7.590000000000001,-75.729637806104
2019-12-13 05:37:54,7.755000000000001,-76.15586401443836
2019-12-13 05:37:54,7.920000000000001,-77.44971657003117
2019-12-13 05:37:54,8.085,-77.91727530480611
2019-12-13 05:37:54,8.25,-75.3808890719653
2019-12-13 05:37:54,8.415000000000001,-75.93215506165556
2019-12-13 05:37:54,8.58,-76.34958940889658
2019-12-13 05:37:54,8.745000000000001,-77.30568549825186
2019-12-13 05:37:54,8.91,-77.08350272808696
2019-12-13 05:37:54,9.075000000000001,-77.39085979274573
2019-12-13 05:37:54,9.24,-77.79023023095677
2019-12-13 05:37:54,9.405000000000001,-78.44445496191058
2019-12-13 05:37:54,9.57,-78.4768035773541
2019-12-13 05:37:54,9.735000000000001,-78.20411828257073
2019-12-13 05:37:54,9.9,-80.01336088473573
2019-12-13 05:37:54,10.065000000000001,-81.10910395910398
2019-12-13 05:37:54,10.23,-81.5254586722429
2019-12-13 05:37:54,10.395000000000001,-83.89750054415114
2019-12-13 05:37:54,10.56,-83.09517987291228
2019-12-13 05:37:54,10.725000000000001,-84.53934383494942
2019-12-13 05:37:54,10.89,-88.7789223306813
2019-12-13 05:37:54,11.055000000000001,-84.45289333729932
2019-12-13 05:37:54,11.22,-91.12030401985845
2019-12-13 05:37:54,11.385000000000002,-89.84785757058519
2019-12-13 05:37:54,11.55,-89.82895875898092
2019-12-13 05:37:54,11.715000000000002,-92.46568611689823
2019-12-13 05:37:54,11.88,-85.2713041336849
2019-12-13 05:37:54,12.045000000000002,-90.45539871234726
2019-12-13 05:37:54,12.21,-97.08717887369352
2019-12-13 05:37:54,12.375000000000002,-99.33902077791693
2019-12-13 05:37:54,12.540000000000001,-99.02132742543317
2019-12-13 05:37:54,12.705000000000002,-94.85713684392223
2019-12-13 05:37:54,12.870000000000001,-100.69782902577882
2019-12-13 05:37:54,13.035,-94.88856839753723
2019-12-13 05:37:54,13.200000000000001,-96.64292768183829
2019-12-13 05:37:54,13.365,-100.41223838870124
2019-12-13 05:37:54,13.530000000000001,-100.1398994988651
2019-12-13 05:37:54,13.695,-105.0899979322132
2019-12-13 05:37:54,13.860000000000001,-95.1723328774625
2019-12-13 05:37:54,14.025,-88.69000043543406
2019-12-13 05:37:54,14.190000000000001,-93.63212475608763
2019-12-13 05:37:54,14.355,-96.73764969402205
2019-12-13 05:37:54,14.520000000000001,-113.43417124388645
2019-12-13 05:37:54,14.685,-120.35203503146431
2019-12-13 05:37:54,14.850000000000001,-300.0
2019-12-13 05:37:54,15.015,-300.0
2019-12-13 05:37:54,15.180000000000001,-300.0
2019-12-13 05:37:54,15.345,-300.0
2019-12-13 05:37:54,15.510000000000002,-300.0
2019-12-13 05:37:54,15.675,-300.0
2019-12-13 05:37:54,15.840000000000002,-300.0
2019-12-13 05:37:54,16.005000000000003,-300.0
2019-12-13 05:37:54,16.17,-300.0
2019-12-13 05:37:54,16.335,-300.0
2019-12-13 05:37:54,16.5,-300.0
2019-12-13 05:37:54,16.665000000000003,-300.0
2019-12-13 05:37:54,16.830000000000002,-300.0
2019-12-13 05:37:54,16.995,-300.0
2019-12-13 05:37:54,17.16,-300.0
2019-12-13 05:37:54,17.325000000000003,-300.0
2019-12-13 05:37:54,17.490000000000002,-300.0
2019-12-13 05:37:54,17.655,-300.0
2019-12-13 05:37:54,17.82,-300.0
2019-12-13 05:37:54,17.985000000000003,-300.0
2019-12-13 05:37:54,18.150000000000002,-300.0
2019-12-13 05:37:54,18.315,-300.0
2019-12-13 05:37:54,18.48,-300.0
2019-12-13 05:37:54,18.645000000000003,-300.0
2019-12-13 05:37:54,18.810000000000002,-300.0
2019-12-13 05:37:54,18.975,-300.0
2019-12-13 05:37:54,19.14,-300.0
2019-12-13 05:37:54,19.305000000000003,-300.0
2019-12-13 05:37:54,19.470000000000002,-300.0
2019-12-13 05:37:54,19.635,-300.0
2019-12-13 05:37:54,19.8,-300.0
2019-12-13 05:37:54,19.965,-300.0
2019-12-13 05:37:54,20.130000000000003,-300.0
2019-12-13 05:37:54,20.295,-300.0
2019-12-13 05:37:54,20.46,-300.0
2019-12-13 05:37:54,20.625,-300.0
2019-12-13 05:37:54,20.790000000000003,-300.0
2019-12-13 05:37:54,20.955000000000002,-300.0
2019-12-13 05:37:54,21.12,-300.0
2019-12-13 05:37:54,21.285,-300.0
2019-12-13 05:37:54,21.450000000000003,-300.0
2019-12-13 05:37:54,21.615000000000002,-300.0
2019-12-13 05:37:54,21.78,-300.0
2019-12-13 05:37:54,21.945,-300.0
2019-12-13 05:37:54,22.110000000000003,-300.0
2019-12-13 05:37:54,22.275000000000002,-300.0
2019-12-13 05:37:54,22.44,-300.0
2019-12-13 05:37:54,22.605,-300.0
2019-12-13 05:37:54,22.770000000000003,-300.0
2019-12-13 05:37:54,22.935000000000002,-300.0
2019-12-13 05:37:54,23.1,-300.0
2019-12-13 05:37:54,23.265,-300.0
2019-12-13 05:37:54,23.430000000000003,-300.0
2019-12-13 05:37:54,23.595000000000002,-300.0
2019-12-13 05:37:54,23.76,-300.0
2019-12-13 05:37:54,23.925,-300.0
2019-12-13 05:37:54,24.090000000000003,-300.0
2019-12-13 05:37:54,24.255000000000003,-300.0
2019-12-13 05:37:54,24.42,-300.0
2019-12-13 05:37:54,24.585,-300.0
2019-12-13 05:37:54,24.750000000000004,-300.0
2019-12-13 05:37:54,24.915000000000003,-300.0
2019-12-13 05:37:54,25.080000000000002,-300.0
2019-12-13 05:37:54,25.245,-300.0
2019-12-13 05:37:54,25.410000000000004,-300.0
2019-12-13 05:37:54,25.575000000000003,-300.0
2019-12-13 05:37:54,25.740000000000002,-300.0
2019-12-13 05:37:54,25.905,-300.0
2019-12-13 05:37:54,26.07,-300.0
2019-12-13 05:37:54,26.235000000000003,-300.0
2019-12-13 05:37:54,26.400000000000002,-300.0
2019-12-13 05:37:54,26.565,-300.0
2019-12-13 05:37:54,26.73,-300.0
2019-12-13 05:37:54,26.895000000000003,-300.0
2019-12-13 05:37:54,27.060000000000002,-300.0
2019-12-13 05:37:54,27.225,-300.0
2019-12-13 05:37:54,27.39,-300.0
2019-12-13 05:37:54,27.555000000000003,-300.0
2019-12-13 05:37:54,27.720000000000002,-300.0
2019-12-13 05:37:54,27.885,-300.0
2019-12-13 05:37:54,28.05,-300.0
2019-12-13 05:37:54,28.215000000000003,-300.0
2019-12-13 05:37:54,28.380000000000003,-300.0
2019-12-13 05:37:54,28.545,-300.0
2019-12-13 05:37:54,28.71,-300.0
2019-12-13 05:37:54,28.875000000000004,-300.0
2019-12-13 05:37:54,29.040000000000003,-300.0
2019-12-13 05:37:54,29.205000000000002,-300.0
2019-12-13 05:37:54,29.37,-300.0
2019-12-13 05:37:54,29.535000000000004,-300.0
2019-12-13 05:37:54,29.700000000000003,-300.0
2019-12-13 05:47:54,0.0,-75.44801025874338
2019-12-13 05:47:54,0.165,-81.02586586160477
2019-12-13 05:47:54,0.33,-87.11006968957983
2019-12-13 05:47:54,0.49500000000000005,-88.16527120057114
2019-12-13 05:47:54,0.66,-88.15036235108387
2019-12-13 05:47:54,0.8250000000000001,-85.92937932944744
2019-12-13 05:47:54,0.9900000000000001,-84.9546491604999
2019-12-13 05:47:54,1.155,-85.25009404327754
2019-12-13 05:47:54,1.32,-86.12379590948379
2019-12-13 05:47:54,1.485,-85.15000472457133
2019-12-13 05:47:54,1.6500000000000001,-84.25388214290115
2019-12-13 05:47:54,1.8150000000000002,-84.41200493885628
2019-12-13 05:47:54,1.9800000000000002,-83.57030595374047
2019-12-13 05:47:54,2.145,-83.38333939582638
2019-12-13 05:47:54,2.31,-82.51630581004592
2019-12-13 05:47:54,2.475,-83.07075221221845
2019-12-13 05:47:54,2.64,-83.34328210489815
2019-12-13 05:47:54,2.805,-82.35949181614848
2019-12-13 05:47:54,2.97,-81.93723317207028
2019-12-13 05:47:54,3.1350000000000002,-82.30567048705393
2019-12-13 05:47:54,3.3000000000000003,-82.00479529459871
2019-12-13 05:47:54,3.4650000000000003,-81.85208833897053
2019-12-13 05:47:54,3.6300000000000003,-82.93723708094477
2019-12-13 05:47:54,3.7950000000000004,-81.93374443042498
2019-12-13 05:47:54,3.9600000000000004,-81.28450652762979
2019-12-13 05:47:54,4.125,-82.37853657213996
2019-12-13 05:47:54,4.29,-82.73920073492556
